sample_id,jaccard,f1,recall,precision,accuracy
205,0.9040785498489426,0.9496231654105514,0.9884393063583815,0.9137404580152672,0.9980621337890625
206,0.9001143472119459,0.9474317674961945,0.9592831541218638,0.9358696412336527,0.9773406982421875
207,0.03271052493850422,0.06334887492398135,0.9674922600619195,0.032746515770722,0.717987060546875
208,0.8976545842217484,0.946067415730337,0.9500322372662798,0.9421355498721228,0.994873046875
209,0.8050787844682048,0.8920151202213475,0.8576245784938179,0.9292789866839883,0.9577178955078125
210,0.9364809173983157,0.9671987046032847,0.9727340405732365,0.9617260097525071,0.9891815185546875
211,0.8858106260822017,0.9394481225535205,0.9316591584395668,0.9473684210526315,0.9808807373046875
212,0.9390434174422984,0.9685635803668045,0.9571177889888134,0.9802864363942713,0.9827117919921875
213,0.9518589132507149,0.9753357753357753,0.969551948952698,0.9811890222502984,0.9892120361328125
214,0.9059122695486331,0.9506337558372249,0.992512624064078,0.9121459433509361,0.990966796875
215,0.9050004472671974,0.9501314800901578,0.9872170179547228,0.9157313540912382,0.983795166015625
216,0.8075512405609493,0.8935306755788971,0.9485554992397365,0.8445397111913358,0.9727783203125
217,0.6607801280807297,0.7957466697826595,0.6738126649076517,0.9715617272208484,0.91998291015625
218,0.3413961188264508,0.5090161124442921,0.5130615065653076,0.5050340136054422,0.8907318115234375
219,0.8181405689913336,0.8999750436735713,0.8240106023215428,0.9913679349021333,0.9388427734375
220,0.893516963385959,0.943764413695228,0.9921671018276762,0.8998646820027063,0.9951629638671875
221,0.8868546320029294,0.9400349311080923,0.944986344127975,0.9351351351351351,0.9952850341796875
222,0.7407159435815033,0.8510474627554553,0.7412784205119042,0.9989766433903202,0.9113616943359375
223,0.7762320807532446,0.8740210124164279,0.8274708382313049,0.9261208379718652,0.959747314453125
224,0.7831634637827745,0.8783978358567127,0.8115778440699831,0.9572080639026246,0.9574737548828125
225,0.9138936291240045,0.9550098450793179,0.9197137745974955,0.993123164889507,0.9815216064453125
226,0.17521103561869467,0.2981779957953749,0.4900662251655629,0.2142767216416971,0.7554931640625
227,0.8886996024985804,0.9410703547805171,0.9672435105067985,0.9162763466042154,0.99102783203125
228,0.8731274839498624,0.9322670148522931,0.9593550554249244,0.9066666666666666,0.987335205078125
229,0.8288118131868132,0.9063937658435828,0.8290965304019238,0.999585835576724,0.9847869873046875
230,0.3065846153846154,0.4692916352675207,0.6598675496688742,0.3641280514544657,0.914031982421875
231,0.8006635333149018,0.8892983264240749,0.9417886178861788,0.8423502036067481,0.9889984130859375
232,0.0007840677434530343,0.0015669069257286117,0.022058823529411766,0.0008123036932741254,0.70831298828125
233,0.03765243902439024,0.07257235199059792,0.9840637450199203,0.037675411836485664,0.807342529296875
234,0.7458306459043582,0.8544135110172846,0.758195953540652,0.9786012210602671,0.9158172607421875
235,0.39072394317987336,0.5619000738370662,0.3929685650967145,0.9855917111866602,0.5654296875
236,0.04346960445978232,0.08331743305984864,0.6365403304178814,0.044576017422077036,0.7800750732421875
237,0.10191660191660191,0.1849806087671877,1.0,0.10191660191660191,0.788360595703125
238,0.40691736304549675,0.5784524005939614,0.7725870427501101,0.462289029535865,0.9610137939453125
239,0.5171704990818647,0.6817565980815434,0.517213024887622,0.9998410427594977,0.7311859130859375
240,0.6584502425593287,0.794054865997312,0.668041237113402,0.9786612101724642,0.84100341796875
241,0.8795865279299014,0.9359361911352296,0.890868751300007,0.9858063526162345,0.9731597900390625
242,0.8769951193773908,0.9344671281492674,0.895662131213795,0.9767868948798942,0.9715423583984375
243,0.3841601276765527,0.5550804708143166,0.5391507232851144,0.5719801980198019,0.8586883544921875
244,0.6399355692343094,0.7804398919563615,0.9990121239335429,0.6403407782638729,0.9044952392578125
245,0.9050018564684665,0.9501322567172491,0.9177559033941154,0.9848764719464327,0.9726715087890625
246,0.9015950920245399,0.9482513872757775,0.9528008298755186,0.9437451836629849,0.9938812255859375
247,0.8371064123190072,0.9113314358990399,0.8381659187665401,0.9984922212322664,0.9567413330078125
248,0.7740380995406972,0.8726284962437927,0.7781983345950038,0.993140759346923,0.9542083740234375
249,0.13710407239819006,0.24114604058893752,0.9543307086614173,0.13800956501935777,0.88360595703125
250,0.0,0.0,0.0,0.0,0.6876068115234375
251,0.0849537037037037,0.1566033710262428,0.9619921363040629,0.08523980954592962,0.879364013671875
252,0.023234951107921415,0.045414694020690864,0.8931034482758621,0.023299748110831235,0.8338623046875
253,0.8471358077665737,0.9172425808699692,0.9766262676230522,0.8646665936713018,0.9782562255859375
254,0.8520511096166778,0.9201161946259986,0.983059614638562,0.8647480377658969,0.9798583984375
255,0.8497682093187711,0.9187834508537932,0.8636799233349305,0.9813974591651543,0.9708251953125
256,0.15583278616765156,0.26964590039765196,0.9436713055003313,0.1572959240030929,0.882293701171875
257,0.8604328523862376,0.9249813571961223,0.9816397594175372,0.8745064861816131,0.9923248291015625
258,0.6729122920368277,0.8044800617939558,0.9978443113772455,0.6738919443545778,0.9691009521484375
259,0.1696321563565963,0.2900606920469772,0.9648662821185108,0.17068645640074212,0.8625640869140625
260,0.5478477410174315,0.7078832452309813,0.566468035018024,0.9433962264150944,0.9030303955078125
261,0.7497207951753406,0.8569604902023361,0.7730308613542146,0.961334669912645,0.931610107421875
262,0.8350375459338553,0.9101040442296809,0.8935715506924261,0.927259824359088,0.9684906005859375
